transaction_id,user_id,description,amount_inr,category,date,month,year
TXN571404,U00025,Movie tickets,586.17,Entertainment,2024-03-25,3,2024
TXN475691,U00025,Mall shopping,1452.47,Shopping,2024-10-01,10,2024
TXN993892,U00025,Train ticket,1113.66,Transport,2024-05-15,5,2024
TXN418992,U00025,Zomato delivery,593.77,Food,2024-12-17,12,2024
TXN255528,U00025,Vitamin supplements,189.14,Health,2024-06-16,6,2024
TXN638401,U00025,Grocery store,3390.98,Food,2024-07-21,7,2024
TXN132591,U00025,Cafe coffee,947.58,Food,2024-03-30,3,2024
TXN361989,U00025,Sports gear,1968.04,Shopping,2024-10-08,10,2024
TXN227352,U00025,Vegetable market,401.58,Food,2024-03-12,3,2024
TXN237064,U00025,Swiggy order,2914.78,Food,2024-04-23,4,2024
TXN776001,U00025,Auto rickshaw,1334.23,Transport,2024-11-18,11,2024
TXN122859,U00025,Street food,2072.11,Food,2024-02-08,2,2024
TXN948611,U00025,Grocery store,3163.61,Food,2024-08-15,8,2024
TXN228479,U00025,Ola cab,3172.52,Transport,2024-06-18,6,2024
TXN554197,U00025,Vegetable market,224.7,Food,2024-10-20,10,2024
TXN816400,U00025,Yoga class,1761.64,Health,2024-07-14,7,2024
TXN388339,U00025,Clothes shopping,1271.1,Shopping,2024-04-05,4,2024
TXN743937,U00025,Property tax,3097.81,Bills,2024-01-18,1,2024
TXN623125,U00025,Bowling night,897.96,Entertainment,2024-05-31,5,2024
TXN393366,U00025,Household items,1702.66,Shopping,2024-02-14,2,2024
TXN935922,U00025,Clothes shopping,1496.36,Shopping,2024-11-25,11,2024
TXN919898,U00026,Flight booking,2792.22,Transport,2024-07-14,7,2024
TXN460745,U00026,Health insurance,1704.91,Health,2024-09-05,9,2024
TXN288550,U00026,Hotstar subscription,1159.54,Entertainment,2024-05-18,5,2024
TXN950069,U00026,Dominos pizza,2110.05,Food,2024-01-16,1,2024
TXN655149,U00026,Electricity bill,2839.86,Bills,2024-08-29,8,2024
TXN204998,U00026,Cable TV,3498.64,Bills,2024-03-22,3,2024
TXN901164,U00026,Petrol fuel,969.52,Transport,2024-01-29,1,2024
TXN472039,U00026,Toll charge,2970.44,Transport,2024-07-17,7,2024
TXN945372,U00026,Metro card recharge,866.1,Transport,2024-06-11,6,2024
TXN837623,U00026,Health insurance,3203.23,Health,2024-01-15,1,2024
TXN249005,U00026,Health insurance,3319.08,Health,2024-10-15,10,2024
TXN668458,U00026,Gaming purchase,2936.6,Entertainment,2024-09-09,9,2024
TXN158896,U00026,Mobile recharge,1742.01,Bills,2024-02-16,2,2024
TXN601207,U00026,Toll charge,804.89,Transport,2024-09-26,9,2024
TXN945619,U00026,Dominos pizza,3216.74,Food,2024-04-13,4,2024
TXN162448,U00026,Bus ticket,2523.43,Transport,2024-06-14,6,2024
TXN911982,U00026,Restaurant dinner,2073.8,Food,2024-03-13,3,2024
TXN491738,U00026,Milk dairy,3019.31,Food,2024-02-07,2,2024
TXN416423,U00026,Yoga class,2071.76,Health,2024-06-21,6,2024
TXN930307,U00026,Mobile recharge,3416.72,Bills,2024-08-11,8,2024
TXN841535,U00026,Lab test,2289.67,Health,2024-03-30,3,2024
TXN797860,U00026,Bowling night,2765.12,Entertainment,2024-04-24,4,2024
TXN408823,U00026,Spotify music,1355.43,Entertainment,2024-12-18,12,2024
TXN700660,U00026,Metro card recharge,2564.47,Transport,2024-12-25,12,2024
TXN433674,U00026,Accessories,161.72,Shopping,2024-11-04,11,2024
TXN620287,U00026,Gaming purchase,2256.78,Entertainment,2024-02-23,2,2024
TXN463656,U00026,Bus ticket,2621.43,Transport,2024-05-01,5,2024
TXN961574,U00026,Mobile recharge,2244.84,Bills,2024-02-15,2,2024
TXN319869,U00026,Health insurance,1590.87,Health,2024-05-15,5,2024
TXN855408,U00026,Ola cab,1259.16,Transport,2024-02-25,2,2024
TXN274418,U00026,Swiggy order,1381.48,Food,2024-08-02,8,2024
TXN672547,U00026,Sports gear,3092.11,Shopping,2024-06-28,6,2024
TXN782591,U00026,Flipkart order,2909.38,Shopping,2024-10-22,10,2024
TXN938016,U00026,Doctor consultation,611.16,Health,2024-02-07,2,2024
TXN209812,U00026,Cafe coffee,119.27,Food,2024-05-13,5,2024
TXN268720,U00026,Dominos pizza,636.86,Food,2024-07-11,7,2024
TXN606186,U00027,Movie tickets,1215.93,Entertainment,2024-11-10,11,2024
TXN273012,U00027,Hospital visit,1538.07,Health,2024-11-30,11,2024
TXN447177,U00027,Theme park,592.01,Entertainment,2024-02-21,2,2024
TXN857111,U00027,Petrol fuel,1462.02,Transport,2024-10-10,10,2024
TXN411847,U00027,Eye checkup,965.16,Health,2024-05-24,5,2024
TXN676363,U00027,Ola cab,221.24,Transport,2024-10-19,10,2024
TXN548377,U00027,Clothes shopping,238.04,Shopping,2024-01-02,1,2024
TXN729371,U00027,Cafe coffee,2892.45,Food,2024-11-16,11,2024
TXN279130,U00027,Shoes purchase,384.6,Shopping,2024-04-15,4,2024
TXN984756,U00027,Dental checkup,3420.85,Health,2024-08-30,8,2024
TXN612855,U00027,Cafe coffee,2757.82,Food,2024-08-29,8,2024
TXN506351,U00027,Dental checkup,364.42,Health,2024-10-05,10,2024
TXN295646,U00027,Bus ticket,3104.95,Transport,2024-07-08,7,2024
TXN376195,U00027,Amazon purchase,958.37,Shopping,2024-08-26,8,2024
TXN888775,U00027,Rapido bike,1996.65,Transport,2024-03-18,3,2024
TXN947438,U00027,Medicine pharmacy,345.69,Health,2024-06-25,6,2024
TXN338564,U00027,Theme park,3398.93,Entertainment,2024-10-28,10,2024
TXN538967,U00027,Netflix subscription,2950.75,Entertainment,2024-09-24,9,2024
TXN599397,U00027,Books purchase,2025.86,Entertainment,2024-04-30,4,2024
TXN626491,U00027,Internet broadband,1412.08,Bills,2024-01-18,1,2024
TXN750403,U00027,Hotstar subscription,2811.55,Entertainment,2024-12-12,12,2024
TXN281276,U00027,Ola cab,3324.93,Transport,2024-08-17,8,2024
TXN182175,U00028,Petrol fuel,485.34,Transport,2024-08-04,8,2024
TXN255061,U00028,Yoga class,746.62,Health,2024-11-17,11,2024
TXN191254,U00028,Concert tickets,1153.14,Entertainment,2024-02-04,2,2024
TXN998235,U00028,Household items,1420.87,Shopping,2024-06-15,6,2024
TXN924758,U00028,Wifi bill,1630.64,Bills,2024-01-07,1,2024
TXN217984,U00028,Vitamin supplements,2077.14,Health,2024-08-02,8,2024
TXN710981,U00028,Clothes shopping,561.29,Shopping,2024-10-28,10,2024
TXN923914,U00028,Zomato delivery,1991.26,Food,2024-02-21,2,2024
TXN376967,U00028,Wifi bill,3086.47,Bills,2024-07-29,7,2024
TXN139285,U00028,Sports gear,2023.48,Shopping,2024-08-30,8,2024
TXN738221,U00028,Rapido bike,1440.26,Transport,2024-11-12,11,2024
TXN824056,U00028,Yoga class,183.8,Health,2024-06-18,6,2024
TXN490532,U00028,Uber ride,2622.84,Transport,2024-05-17,5,2024
TXN426053,U00028,Dominos pizza,2869.98,Food,2024-06-04,6,2024
TXN202988,U00028,Property tax,3010.91,Bills,2024-12-16,12,2024
TXN911630,U00028,Metro card recharge,1086.66,Transport,2024-08-14,8,2024
TXN776913,U00028,Gas cylinder,2564.36,Bills,2024-11-05,11,2024
TXN876936,U00028,Grocery store,1573.92,Food,2024-07-27,7,2024
TXN640299,U00028,Household items,3041.8,Shopping,2024-01-29,1,2024
TXN522979,U00028,Ola cab,1123.37,Transport,2024-09-16,9,2024
TXN282176,U00028,Flight booking,3083.7,Transport,2024-01-15,1,2024
TXN134677,U00028,Petrol fuel,2937.57,Transport,2024-05-07,5,2024
TXN308781,U00028,Amazon purchase,3217.21,Shopping,2024-12-26,12,2024
TXN516224,U00028,DTH recharge,2891.1,Bills,2024-09-15,9,2024
TXN490559,U00028,Medicine pharmacy,2400.05,Health,2024-05-03,5,2024
TXN715388,U00029,Books purchase,662.66,Entertainment,2024-08-30,8,2024
TXN885342,U00029,Amazon Prime,1237.66,Entertainment,2024-05-12,5,2024
TXN152062,U00029,Medicine pharmacy,1033.49,Health,2024-07-16,7,2024
TXN998746,U00029,Toll charge,2740.41,Transport,2024-04-19,4,2024
TXN783238,U00029,Petrol fuel,2388.05,Transport,2024-05-17,5,2024
TXN109330,U00029,Household items,119.18,Shopping,2024-12-15,12,2024
TXN939767,U00029,Clothes shopping,2283.43,Shopping,2024-11-03,11,2024
TXN847362,U00029,Grocery store,920.75,Food,2024-06-05,6,2024
TXN992952,U00029,Dental checkup,1512.13,Health,2024-07-11,7,2024
TXN416822,U00029,Property tax,919.4,Bills,2024-08-26,8,2024
TXN712879,U00029,Eye checkup,2893.87,Health,2024-07-22,7,2024
TXN984247,U00029,Swiggy order,1814.72,Food,2024-12-05,12,2024
TXN396408,U00029,Wifi bill,2283.33,Bills,2024-11-07,11,2024
TXN389913,U00029,Internet broadband,1712.0,Bills,2024-06-21,6,2024
TXN787991,U00029,Health insurance,3022.15,Health,2024-05-13,5,2024
TXN902658,U00029,Dental checkup,699.84,Health,2024-09-21,9,2024
TXN523727,U00029,Uber ride,2828.73,Transport,2024-11-03,11,2024
TXN787237,U00029,Health insurance,2398.61,Health,2024-01-14,1,2024
TXN524252,U00029,Electronics buy,945.02,Shopping,2024-08-02,8,2024
TXN955653,U00029,Amazon purchase,2061.43,Shopping,2024-10-19,10,2024
TXN819656,U00029,Bus ticket,2556.6,Transport,2024-04-23,4,2024
TXN475911,U00029,Books purchase,3177.52,Entertainment,2024-12-09,12,2024
TXN685365,U00029,Concert tickets,2966.7,Entertainment,2024-12-02,12,2024
TXN876909,U00029,Rapido bike,386.73,Transport,2024-03-06,3,2024
TXN812730,U00029,Wifi bill,2682.07,Bills,2024-04-03,4,2024
TXN880360,U00029,Internet broadband,816.77,Bills,2024-04-24,4,2024
TXN489737,U00029,Insurance premium,2768.91,Bills,2024-06-18,6,2024
TXN593393,U00029,Cable TV,1064.48,Bills,2024-03-01,3,2024
TXN174675,U00029,Street food,2052.08,Food,2024-11-13,11,2024
TXN500209,U00029,Shoes purchase,1776.65,Shopping,2024-12-14,12,2024
TXN244037,U00029,Concert tickets,1475.22,Entertainment,2024-03-18,3,2024
TXN579798,U00029,Bus ticket,1461.71,Transport,2024-10-18,10,2024
TXN916779,U00029,Bus ticket,3025.26,Transport,2024-04-02,4,2024
TXN428638,U00029,Vegetable market,1197.57,Food,2024-03-31,3,2024
TXN319553,U00029,Hospital visit,66.26,Health,2024-05-20,5,2024
TXN235691,U00030,Spotify music,1739.04,Entertainment,2024-02-15,2,2024
TXN549865,U00030,Theme park,2235.53,Entertainment,2024-07-25,7,2024
TXN309100,U00030,Myntra fashion,66.11,Shopping,2024-09-30,9,2024
TXN893612,U00030,Health insurance,3327.74,Health,2024-06-13,6,2024
TXN757128,U00030,Gaming purchase,111.81,Entertainment,2024-01-03,1,2024
TXN427252,U00030,Doctor consultation,830.62,Health,2024-06-25,6,2024
TXN420984,U00030,Ola cab,1373.25,Transport,2024-10-28,10,2024
TXN404955,U00030,Ola cab,2892.26,Transport,2024-06-01,6,2024
TXN554730,U00030,Household items,2107.48,Shopping,2024-06-21,6,2024
TXN476701,U00030,Gym membership,1232.43,Health,2024-09-07,9,2024
TXN120053,U00030,Metro card recharge,3320.89,Transport,2024-07-25,7,2024
TXN321449,U00030,Petrol fuel,2558.73,Transport,2024-03-08,3,2024
TXN229144,U00030,Hospital visit,2084.44,Health,2024-03-27,3,2024
TXN368214,U00030,Electricity bill,1344.41,Bills,2024-11-23,11,2024
TXN794125,U00030,Bowling night,217.63,Entertainment,2024-01-25,1,2024
TXN537020,U00030,Swiggy order,216.41,Food,2024-02-29,2,2024
TXN597440,U00030,Myntra fashion,476.4,Shopping,2024-05-09,5,2024
TXN760929,U00030,Gym membership,758.96,Health,2024-12-17,12,2024
TXN794663,U00030,Cafe coffee,1502.01,Food,2024-02-21,2,2024
TXN243826,U00030,Concert tickets,2198.65,Entertainment,2024-12-24,12,2024
TXN223453,U00030,Flipkart order,1814.97,Shopping,2024-11-12,11,2024
TXN308296,U00030,Internet broadband,2757.42,Bills,2024-09-11,9,2024
TXN311469,U00030,Gaming purchase,2733.96,Entertainment,2024-09-24,9,2024
TXN674765,U00030,Insurance premium,1068.96,Bills,2024-01-21,1,2024
TXN446663,U00030,Shoes purchase,2424.3,Shopping,2024-09-03,9,2024
TXN975804,U00031,Swiggy order,2367.13,Food,2024-02-26,2,2024
TXN917392,U00031,Books purchase,564.55,Entertainment,2024-02-16,2,2024
TXN368322,U00031,Movie tickets,2546.29,Entertainment,2024-02-21,2,2024
TXN376955,U00031,Doctor consultation,1625.79,Health,2024-05-31,5,2024
TXN141360,U00031,Amazon purchase,394.34,Shopping,2024-03-30,3,2024
TXN546688,U00031,DTH recharge,2815.51,Bills,2024-06-09,6,2024
TXN110142,U00031,Medicine pharmacy,377.74,Health,2024-01-24,1,2024
TXN752011,U00031,Metro card recharge,1183.88,Transport,2024-08-12,8,2024
TXN291752,U00031,Internet broadband,1335.55,Bills,2024-06-24,6,2024
TXN385037,U00031,Bakery snacks,1430.86,Food,2024-08-21,8,2024
TXN935620,U00031,Sports gear,2809.65,Shopping,2024-11-28,11,2024
TXN985364,U00031,Ola cab,507.16,Transport,2024-01-31,1,2024
TXN606121,U00031,Ola cab,1485.3,Transport,2024-10-29,10,2024
TXN917012,U00031,Books purchase,675.35,Entertainment,2024-07-13,7,2024
TXN979269,U00031,Cable TV,149.42,Bills,2024-12-16,12,2024
TXN218423,U00031,Gym membership,1716.62,Health,2024-09-06,9,2024
TXN786789,U00031,Sports gear,208.6,Shopping,2024-05-13,5,2024
TXN650311,U00031,Electricity bill,2480.76,Bills,2024-12-13,12,2024
TXN802382,U00031,Vitamin supplements,2547.02,Health,2024-04-24,4,2024
TXN748270,U00031,Wifi bill,1854.71,Bills,2024-12-24,12,2024
TXN605339,U00031,Bakery snacks,2332.91,Food,2024-05-07,5,2024
TXN742686,U00031,Insurance premium,562.86,Bills,2024-10-12,10,2024
TXN630126,U00031,Swiggy order,2269.73,Food,2024-03-21,3,2024
TXN887931,U00031,Sports gear,3049.48,Shopping,2024-02-08,2,2024
TXN152796,U00031,Mall shopping,881.08,Shopping,2024-05-22,5,2024
TXN522866,U00031,Gaming purchase,1949.21,Entertainment,2024-07-12,7,2024
TXN569865,U00031,Ola cab,1633.88,Transport,2024-10-20,10,2024
TXN881439,U00032,Sports gear,1140.41,Shopping,2024-09-11,9,2024
TXN137572,U00032,Hospital visit,404.12,Health,2024-07-30,7,2024
TXN930244,U00032,Hotstar subscription,50.59,Entertainment,2024-02-16,2,2024
TXN689648,U00032,Bowling night,2249.51,Entertainment,2024-09-17,9,2024
TXN965401,U00032,Train ticket,3328.73,Transport,2024-07-05,7,2024
TXN687360,U00032,Grocery store,2962.9,Food,2024-06-18,6,2024
TXN480941,U00032,Bowling night,1682.31,Entertainment,2024-12-02,12,2024
TXN332518,U00032,Lab test,443.38,Health,2024-12-03,12,2024
TXN938769,U00032,Dominos pizza,1275.23,Food,2024-11-20,11,2024
TXN211486,U00032,Wifi bill,1850.85,Bills,2024-12-25,12,2024
TXN212157,U00032,Restaurant dinner,1748.86,Food,2024-07-28,7,2024
TXN993590,U00032,Cable TV,725.93,Bills,2024-03-02,3,2024
TXN851606,U00032,Shoes purchase,1626.81,Shopping,2024-04-07,4,2024
TXN764000,U00032,Internet broadband,2662.17,Bills,2024-01-24,1,2024
TXN579605,U00032,Vitamin supplements,475.11,Health,2024-08-18,8,2024
TXN623059,U00032,Vitamin supplements,3348.86,Health,2024-03-09,3,2024
TXN553834,U00032,Milk dairy,2589.94,Food,2024-10-10,10,2024
TXN825423,U00032,Books purchase,3239.08,Entertainment,2024-03-31,3,2024
TXN208584,U00032,Spotify music,2570.21,Entertainment,2024-03-06,3,2024
TXN628597,U00032,Accessories,2141.25,Shopping,2024-06-13,6,2024
TXN899407,U00032,Myntra fashion,3429.28,Shopping,2024-12-20,12,2024
TXN408463,U00032,Rapido bike,1422.65,Transport,2024-06-24,6,2024
TXN884782,U00033,Metro card recharge,1473.97,Transport,2024-12-24,12,2024
TXN429159,U00033,Concert tickets,2958.61,Entertainment,2024-10-07,10,2024
TXN319899,U00033,Eye checkup,2232.41,Health,2024-04-12,4,2024
TXN239116,U00033,Concert tickets,2418.81,Entertainment,2024-12-10,12,2024
TXN767814,U00033,Gym membership,1788.43,Health,2024-12-21,12,2024
TXN603704,U00033,Internet broadband,2674.67,Bills,2024-10-14,10,2024
TXN537757,U00033,Bowling night,3302.22,Entertainment,2024-12-29,12,2024
TXN947568,U00033,Eye checkup,1036.45,Health,2024-08-04,8,2024
TXN252386,U00033,Milk dairy,417.32,Food,2024-07-14,7,2024
TXN400538,U00033,Swiggy order,739.66,Food,2024-03-23,3,2024
TXN824141,U00033,Dental checkup,555.18,Health,2024-02-01,2,2024
TXN476105,U00033,Water bill,2649.9,Bills,2024-01-17,1,2024
TXN875414,U00033,Flipkart order,2175.58,Shopping,2024-12-11,12,2024
TXN507777,U00033,Gaming purchase,2611.32,Entertainment,2024-10-14,10,2024
TXN401610,U00033,Flight booking,2755.86,Transport,2024-12-22,12,2024
TXN536801,U00033,Hospital visit,3246.37,Health,2024-07-17,7,2024
TXN113595,U00033,Health insurance,3382.12,Health,2024-01-28,1,2024
TXN970300,U00033,Dental checkup,750.65,Health,2024-08-14,8,2024
TXN874320,U00033,Bus ticket,2655.12,Transport,2024-10-06,10,2024
TXN408467,U00033,Gaming purchase,2727.71,Entertainment,2024-04-09,4,2024
TXN296059,U00033,Clothes shopping,3442.91,Shopping,2024-02-08,2,2024
TXN549323,U00033,Flight booking,461.77,Transport,2024-01-21,1,2024
TXN712353,U00033,Wifi bill,961.63,Bills,2024-03-23,3,2024
TXN262325,U00033,Electricity bill,1190.44,Bills,2024-12-29,12,2024
TXN153325,U00033,Restaurant dinner,3253.77,Food,2024-11-01,11,2024
TXN614379,U00033,Vitamin supplements,2958.83,Health,2024-06-03,6,2024
TXN433299,U00033,Hotstar subscription,1285.4,Entertainment,2024-12-28,12,2024
TXN171488,U00033,Gaming purchase,3351.61,Entertainment,2024-09-23,9,2024
TXN523013,U00033,Spotify music,1484.96,Entertainment,2024-10-01,10,2024
TXN795556,U00033,Dominos pizza,813.13,Food,2024-04-19,4,2024
TXN889216,U00033,DTH recharge,1294.75,Bills,2024-04-21,4,2024
TXN963699,U00033,Hotstar subscription,1688.26,Entertainment,2024-10-14,10,2024
TXN567315,U00033,Hospital visit,445.79,Health,2024-06-26,6,2024
TXN141814,U00033,Toll charge,3219.2,Transport,2024-05-04,5,2024
TXN859143,U00034,Flipkart order,1381.27,Shopping,2024-10-03,10,2024
TXN639292,U00034,Electricity bill,3194.11,Bills,2024-07-10,7,2024
TXN783176,U00034,Books purchase,1729.48,Entertainment,2024-05-31,5,2024
TXN275526,U00034,Bus ticket,1822.94,Transport,2024-02-19,2,2024
TXN321020,U00034,Hotstar subscription,75.29,Entertainment,2024-02-03,2,2024
TXN976258,U00034,Doctor consultation,3034.08,Health,2024-08-05,8,2024
TXN877388,U00034,Grocery store,1905.25,Food,2024-12-25,12,2024
TXN124906,U00034,Flipkart order,2626.77,Shopping,2024-03-19,3,2024
TXN156904,U00034,Mall shopping,180.71,Shopping,2024-02-07,2,2024
TXN961530,U00034,Rapido bike,1975.39,Transport,2024-10-21,10,2024
TXN760830,U00034,Rapido bike,1456.33,Transport,2024-08-18,8,2024
TXN806004,U00034,Myntra fashion,1141.59,Shopping,2024-07-18,7,2024
TXN166309,U00034,Milk dairy,70.35,Food,2024-11-12,11,2024
TXN475075,U00034,Vitamin supplements,207.03,Health,2024-02-07,2,2024
TXN415989,U00034,Movie tickets,1049.94,Entertainment,2024-12-17,12,2024
TXN499941,U00034,Movie tickets,1021.24,Entertainment,2024-08-12,8,2024
TXN330545,U00034,Amazon purchase,1685.26,Shopping,2024-09-30,9,2024
TXN409307,U00034,Auto rickshaw,2798.86,Transport,2024-10-06,10,2024
TXN491255,U00034,Gym membership,1078.29,Health,2024-11-27,11,2024
TXN229221,U00034,Milk dairy,3067.95,Food,2024-03-13,3,2024
TXN663244,U00034,Swiggy order,2025.88,Food,2024-07-20,7,2024
TXN322022,U00034,Movie tickets,1101.18,Entertainment,2024-06-25,6,2024
TXN331512,U00034,Household items,541.47,Shopping,2024-04-04,4,2024
TXN803571,U00034,Concert tickets,720.43,Entertainment,2024-04-02,4,2024
TXN583671,U00034,Netflix subscription,2987.29,Entertainment,2024-10-08,10,2024
TXN170634,U00034,Eye checkup,302.35,Health,2024-12-09,12,2024
TXN610856,U00034,Internet broadband,731.09,Bills,2024-10-24,10,2024
TXN345925,U00034,DTH recharge,492.34,Bills,2024-12-01,12,2024
TXN433222,U00034,Cafe coffee,2187.33,Food,2024-04-09,4,2024
TXN420523,U00034,Sports gear,1182.79,Shopping,2024-12-03,12,2024
TXN549112,U00035,Toll charge,2005.67,Transport,2024-06-10,6,2024
TXN846794,U00035,Uber ride,1130.59,Transport,2024-04-23,4,2024
TXN240829,U00035,Yoga class,1004.55,Health,2024-07-03,7,2024
TXN566991,U00035,Health insurance,3078.71,Health,2024-08-24,8,2024
TXN284308,U00035,Gas cylinder,1730.05,Bills,2024-02-25,2,2024
TXN966589,U00035,Vitamin supplements,332.81,Health,2024-05-23,5,2024
TXN180176,U00035,Flight booking,727.69,Transport,2024-11-16,11,2024
TXN762308,U00035,Medicine pharmacy,3127.76,Health,2024-09-16,9,2024
TXN323095,U00035,Street food,2047.21,Food,2024-10-29,10,2024
TXN595036,U00035,Milk dairy,949.13,Food,2024-10-03,10,2024
TXN909652,U00035,Gym membership,1312.07,Health,2024-04-24,4,2024
TXN635205,U00035,Concert tickets,511.89,Entertainment,2024-09-13,9,2024
TXN794868,U00035,Bakery snacks,1305.34,Food,2024-01-06,1,2024
TXN247189,U00035,Toll charge,2410.36,Transport,2024-09-20,9,2024
TXN791444,U00035,Clothes shopping,668.05,Shopping,2024-10-16,10,2024
TXN329448,U00035,Train ticket,3290.15,Transport,2024-01-21,1,2024
TXN345386,U00035,Shoes purchase,266.87,Shopping,2024-07-08,7,2024
TXN506945,U00035,Grocery store,1836.7,Food,2024-07-03,7,2024
TXN780027,U00035,Sports gear,3091.35,Shopping,2024-01-21,1,2024
TXN764343,U00035,Internet broadband,2477.89,Bills,2024-09-23,9,2024
TXN282294,U00035,Gas cylinder,2046.28,Bills,2024-10-18,10,2024
TXN976052,U00035,Myntra fashion,1310.27,Shopping,2024-11-30,11,2024
TXN641455,U00035,Milk dairy,917.97,Food,2024-04-24,4,2024
TXN610511,U00035,Mall shopping,2869.47,Shopping,2024-06-25,6,2024
TXN561267,U00035,Accessories,72.76,Shopping,2024-03-12,3,2024
TXN394450,U00035,Petrol fuel,315.95,Transport,2024-11-25,11,2024
TXN731264,U00035,Metro card recharge,694.82,Transport,2024-07-04,7,2024
TXN950576,U00035,Medicine pharmacy,2330.83,Health,2024-07-31,7,2024
TXN602290,U00035,Internet broadband,1711.23,Bills,2024-09-02,9,2024
TXN123536,U00035,Toll charge,606.3,Transport,2024-07-29,7,2024
TXN268956,U00035,Uber ride,491.2,Transport,2024-10-30,10,2024
TXN253999,U00035,Flight booking,185.21,Transport,2024-10-20,10,2024
TXN641737,U00035,Restaurant dinner,941.0,Food,2024-04-02,4,2024
TXN119524,U00035,Accessories,3393.89,Shopping,2024-11-22,11,2024
TXN571023,U00035,Dental checkup,3318.03,Health,2024-04-20,4,2024
TXN330019,U00035,Books purchase,3042.19,Entertainment,2024-03-28,3,2024
TXN960307,U00035,Accessories,542.36,Shopping,2024-10-25,10,2024
TXN275868,U00035,Toll charge,2325.79,Transport,2024-05-15,5,2024
TXN496583,U00036,Accessories,2087.56,Shopping,2024-04-27,4,2024
TXN648102,U00036,Clothes shopping,424.57,Shopping,2024-04-13,4,2024
TXN200976,U00036,Theme park,2901.47,Entertainment,2024-11-06,11,2024
TXN140932,U00036,Train ticket,3160.55,Transport,2024-11-03,11,2024
TXN605666,U00036,Hotstar subscription,2645.72,Entertainment,2024-02-17,2,2024
TXN967719,U00036,Gym membership,3161.85,Health,2024-10-03,10,2024
TXN145548,U00036,Bakery snacks,1851.05,Food,2024-07-08,7,2024
TXN927909,U00036,Eye checkup,1529.9,Health,2024-09-03,9,2024
TXN704106,U00036,Mall shopping,2082.22,Shopping,2024-12-22,12,2024
TXN903061,U00036,Bakery snacks,511.9,Food,2024-09-01,9,2024
TXN528497,U00036,Ola cab,1027.27,Transport,2024-10-05,10,2024
TXN706063,U00036,Water bill,68.87,Bills,2024-01-04,1,2024
TXN786341,U00036,Movie tickets,1843.18,Entertainment,2024-07-11,7,2024
TXN262297,U00036,Bus ticket,1460.52,Transport,2024-02-24,2,2024
TXN544136,U00036,Accessories,925.03,Shopping,2024-10-01,10,2024
TXN516760,U00036,Amazon Prime,2160.99,Entertainment,2024-12-14,12,2024
TXN605904,U00036,Auto rickshaw,1954.76,Transport,2024-10-12,10,2024
TXN366105,U00036,Bus ticket,1978.87,Transport,2024-09-04,9,2024
TXN517469,U00036,Cable TV,1238.03,Bills,2024-12-27,12,2024
TXN224870,U00036,Gym membership,2999.75,Health,2024-12-03,12,2024
TXN269654,U00036,Doctor consultation,1590.75,Health,2024-12-24,12,2024
TXN939756,U00036,Grocery store,1803.79,Food,2024-06-22,6,2024
TXN154581,U00036,Bowling night,2454.85,Entertainment,2024-12-27,12,2024
TXN943442,U00036,Auto rickshaw,3377.77,Transport,2024-01-03,1,2024
TXN556526,U00036,Restaurant dinner,1677.26,Food,2024-11-03,11,2024
TXN183927,U00036,Zomato delivery,957.67,Food,2024-07-08,7,2024
TXN743789,U00036,Netflix subscription,2549.51,Entertainment,2024-07-24,7,2024
TXN160254,U00036,Eye checkup,1038.32,Health,2024-11-01,11,2024
TXN991884,U00036,Train ticket,1564.45,Transport,2024-04-13,4,2024
TXN922041,U00036,Eye checkup,1036.72,Health,2024-01-18,1,2024
TXN277715,U00037,Hotstar subscription,2459.65,Entertainment,2024-11-10,11,2024
TXN100301,U00037,Hospital visit,1291.1,Health,2024-12-01,12,2024
TXN470281,U00037,Ola cab,3489.02,Transport,2024-07-23,7,2024
TXN642892,U00037,Yoga class,1448.81,Health,2024-04-12,4,2024
TXN398313,U00037,Zomato delivery,3221.16,Food,2024-10-08,10,2024
TXN464354,U00037,Eye checkup,3206.78,Health,2024-06-27,6,2024
TXN576849,U00037,Water bill,2141.95,Bills,2024-04-09,4,2024
TXN526911,U00037,Accessories,66.05,Shopping,2024-03-30,3,2024
TXN408545,U00037,Movie tickets,1977.28,Entertainment,2024-09-14,9,2024
TXN664032,U00037,Internet broadband,2820.15,Bills,2024-05-11,5,2024
TXN690525,U00037,Concert tickets,2444.96,Entertainment,2024-07-12,7,2024
TXN814703,U00037,Shoes purchase,2663.28,Shopping,2024-08-22,8,2024
TXN221916,U00037,Accessories,3023.98,Shopping,2024-09-03,9,2024
TXN809794,U00037,Internet broadband,1370.22,Bills,2024-04-22,4,2024
TXN470248,U00037,Doctor consultation,2810.56,Health,2024-07-30,7,2024
TXN360316,U00037,Hotstar subscription,83.55,Entertainment,2024-05-14,5,2024
TXN179721,U00037,Internet broadband,1426.31,Bills,2024-06-24,6,2024
TXN329183,U00037,Spotify music,1694.12,Entertainment,2024-06-30,6,2024
TXN299405,U00037,Concert tickets,680.61,Entertainment,2024-12-15,12,2024
TXN378297,U00037,Shoes purchase,860.27,Shopping,2024-05-03,5,2024
TXN976960,U00037,Petrol fuel,749.54,Transport,2024-05-07,5,2024
TXN225701,U00037,Amazon Prime,588.18,Entertainment,2024-02-24,2,2024
TXN144316,U00037,Vegetable market,2167.7,Food,2024-10-04,10,2024
